7,17,52,0,0,0,2,21,1,0.0,0.0,1
6,14,45,0,0,1,1,18,1,0.0,0.0,2
5,12,30,0,0,0,0,15,1,0.0,0.0,0
4,19,34,1,0,0,0,12,1,0.0,0.0,0
3,21,33,0,0,2,0,9,1,0.0,0.0,3
2,10,19,0,0,0,0,6,1,0.0,0.0,2
1,14,14,1,0,0,0,3,1,0.0,0.0,0
1,3,3,0,0,0,0,3,1,0.0,0.0,1
2,10,13,0,0,0,0,6,1,0.0,0.0,0
3,12,16,0,0,0,0,9,1,0.0,0.0,0
4,41,41,1,1,0,0,12,1,0.0,0.0,0
5,19,48,1,2,0,0,15,1,0.0,0.0,3
6,16,47,0,0,1,0,18,1,0.0,0.0,0
7,21,52,0,0,0,1,21,1,0.0,0.0,2
7,14,42,0,0,0,0,21,1,0.0,0.0,1
6,30,68,2,0,1,0,18,1,0.0,0.0,4
5,16,36,0,0,0,0,15,1,0.0,0.0,2
4,8,16,0,0,0,0,12,1,0.0,0.0,2
3,12,24,0,0,1,0,9,1,0.0,0.0,0
2,14,22,1,0,0,0,6,1,0.0,0.0,1
1,12,12,0,0,1,0,3,1,0.0,0.0,1
1,12,12,0,0,1,0,3,1,0.0,0.0,0
2,14,16,1,0,0,0,6,1,0.0,0.0,1
3,13,26,0,1,0,0,9,1,0.0,0.0,0
4,33,45,0,1,2,0,12,1,0.0,0.0,4
5,44,53,1,0,1,1,15,1,0.0,0.0,0
6,15,29,0,0,0,1,18,1,0.0,0.0,3
7,40,66,0,1,0,2,21,1,0.0,0.0,0
7,21,44,0,1,0,1,21,1,0.0,0.0,3
6,33,42,0,0,0,1,18,1,0.0,0.0,0
5,15,34,0,0,1,0,15,1,0.0,0.0,1
4,16,38,0,1,1,0,12,1,0.0,0.0,1
3,13,34,0,1,1,0,9,1,0.0,0.0,3
2,17,17,0,0,0,1,6,1,0.0,0.0,2
1,13,13,0,1,0,0,3,1,0.0,0.0,1
1,6,6,0,0,0,0,3,1,0.0,0.0,0
2,12,17,0,0,1,0,6,1,0.0,0.0,2
3,12,27,0,0,1,0,9,1,0.0,0.0,2
4,22,29,1,0,0,0,12,1,0.0,0.0,0
5,15,40,0,1,1,0,15,1,0.0,0.0,0
6,21,53,0,1,1,1,18,1,0.0,0.0,2
7,21,56,0,0,0,2,21,1,0.0,0.0,2
7,27,58,2,0,0,0,21,1,0.0,0.0,3
6,36,57,1,0,1,0,18,1,0.0,0.0,0
5,22,42,0,0,1,1,15,1,0.0,0.0,0
4,19,26,0,0,1,0,12,1,0.0,0.0,0
3,6,9,0,0,0,0,9,1,0.0,0.0,0
2,2,4,0,0,0,0,6,1,0.0,0.0,0
1,4,4,0,0,0,0,3,1,0.0,0.0,0
1,9,9,0,0,0,0,3,1,0.0,0.0,1
2,25,25,1,0,0,1,6,1,0.0,0.0,1
3,12,21,0,0,1,0,9,1,0.0,0.0,1
4,26,42,1,0,1,0,12,1,0.0,0.0,3
5,26,58,2,0,1,1,15,1,0.0,0.0,4
6,23,54,1,0,1,0,18,1,0.0,0.0,1
7,33,44,1,0,0,0,21,1,0.0,0.0,0
7,17,40,0,0,2,0,21,1,0.0,0.0,0
6,32,48,1,0,0,0,18,1,0.0,0.0,3
5,28,42,1,0,0,0,15,1,0.0,0.0,1
4,16,22,0,1,0,0,12,1,0.0,0.0,2
3,18,21,0,0,1,0,9,1,0.0,0.0,0
2,13,21,0,1,0,0,6,1,0.0,0.0,2
1,2,2,0,0,0,0,3,1,0.0,0.0,1
1,10,10,0,0,0,0,3,1,0.0,0.0,0
2,14,17,1,0,0,0,6,1,0.0,0.0,1
3,3,7,0,0,0,0,9,1,0.0,0.0,0
4,12,36,0,0,1,1,12,1,0.0,0.0,0
5,18,39,0,1,0,0,15,1,0.0,0.0,3
6,22,44,0,1,1,0,18,1,0.0,0.0,4
7,23,62,1,0,0,1,21,1,0.0,0.0,3
7,25,53,1,0,0,0,21,1,0.0,0.0,5
6,29,52,0,1,0,2,18,1,0.0,0.0,0
5,27,55,1,1,0,0,15,1,0.0,0.0,1
4,10,21,0,0,0,0,12,1,0.0,0.0,0
3,13,32,0,2,0,0,9,1,0.0,0.0,2
2,14,24,1,0,0,0,6,1,0.0,0.0,2
1,9,9,0,0,0,0,3,1,0.0,0.0,0
1,11,11,0,0,0,1,3,1,0.0,0.0,1
2,10,18,0,0,0,0,6,1,0.0,0.0,0
3,14,20,1,0,0,0,9,1,0.0,0.0,2
4,12,24,0,0,0,0,12,1,0.0,0.0,0
5,21,41,0,0,1,1,15,1,0.0,0.0,0
6,18,50,1,0,0,0,18,1,0.0,0.0,1
7,21,53,0,0,1,1,21,1,0.0,0.0,1
7,33,57,0,1,1,0,21,1,0.0,0.0,1
6,40,62,0,2,1,0,18,1,0.0,0.0,3
5,23,40,1,0,0,0,15,1,0.0,0.0,4
4,20,33,0,0,1,0,12,1,0.0,0.0,1
3,12,21,0,0,1,0,9,1,0.0,0.0,1
2,10,14,0,0,0,0,6,1,0.0,0.0,2
1,8,8,0,0,0,0,3,1,0.0,0.0,1
1,9,9,0,0,0,0,3,1,0.0,0.0,0
2,13,22,0,1,0,0,6,1,0.0,0.0,0
3,11,21,0,0,0,0,9,1,0.0,0.0,0
4,18,30,0,0,0,0,12,1,0.0,0.0,0
5,24,44,1,1,0,0,15,1,0.0,0.0,1
6,38,57,1,0,2,0,18,1,0.0,0.0,4
7,22,52,0,0,0,1,21,1,0.0,0.0,1
7,25,54,1,1,0,0,21,1,0.0,0.0,4
6,27,41,1,0,0,0,18,1,0.0,0.0,1
5,16,47,1,0,1,1,15,1,0.0,0.0,3
4,12,25,0,0,1,0,12,1,0.0,0.0,0
3,13,30,0,1,1,0,9,1,0.0,0.0,3
2,7,9,0,0,0,0,6,1,0.0,0.0,0
1,11,11,0,0,0,1,3,1,0.0,0.0,1
1,10,10,0,0,0,0,3,1,0.0,0.0,1
2,10,13,0,0,0,0,6,1,0.0,0.0,1
3,22,32,0,0,1,0,9,1,0.0,0.0,2
4,14,34,1,0,0,0,12,1,0.0,0.0,0
5,24,37,0,0,1,0,15,1,0.0,0.0,0
6,31,47,0,1,0,0,18,1,0.0,0.0,3
7,22,58,1,0,2,0,21,1,0.0,0.0,3
7,19,54,0,1,0,1,21,1,0.0,0.0,3
6,19,39,1,0,0,0,18,1,0.0,0.0,2
5,11,22,0,0,0,0,15,1,0.0,0.0,0
4,11,33,0,0,0,1,12,1,0.0,0.0,0
3,16,21,0,0,0,0,9,1,0.0,0.0,1
2,24,24,0,1,0,1,6,1,0.0,0.0,0
1,13,13,0,1,0,0,3,1,0.0,0.0,1
1,5,5,0,0,0,0,3,1,0.0,0.0,0
2,8,10,0,0,0,0,6,1,0.0,0.0,0
3,12,25,0,0,1,1,9,1,0.0,0.0,0
4,14,47,1,1,0,1,12,1,0.0,0.0,1
5,20,40,0,1,0,0,15,1,0.0,0.0,2
6,24,50,0,1,0,1,18,1,0.0,0.0,1
7,20,57,2,0,0,0,21,1,0.0,0.0,4
7,24,71,1,2,0,2,21,1,0.0,0.0,2
6,28,43,0,0,0,1,18,1,0.0,0.0,0
5,11,31,0,0,0,0,15,1,0.0,0.0,0
4,25,48,0,1,2,1,12,1,0.0,0.0,0
3,12,33,0,0,1,1,9,1,0.0,0.0,1
2,12,24,0,0,2,0,6,1,0.0,0.0,0
1,13,13,0,1,0,0,3,1,0.0,0.0,1
1,2,2,0,0,0,0,3,1,0.0,0.0,1
2,4,8,0,0,0,0,6,1,0.0,0.0,0
3,14,16,0,0,1,0,9,1,0.0,0.0,0
4,30,33,0,0,1,1,12,1,0.0,0.0,3
5,19,50,0,0,1,0,15,1,0.0,0.0,0
6,24,66,2,0,0,2,18,1,0.0,0.0,3
7,27,62,2,0,0,1,21,1,0.0,0.0,3
7,20,47,0,1,1,0,21,1,0.0,0.0,5
6,20,60,0,1,1,2,18,1,0.0,0.0,2
5,18,47,0,0,2,0,15,1,0.0,0.0,3
4,13,24,0,0,0,1,12,1,0.0,0.0,1
3,16,30,1,0,0,1,9,1,0.0,0.0,0
2,6,10,0,0,0,0,6,1,0.0,0.0,0
1,9,9,0,0,0,0,3,1,0.0,0.0,1
