7,23,54,1,0,0,0,21,6,0.7142857142857143,0.0,1
6,26,58,0,1,1,1,18,1,0.0,0.0,0
5,22,43,0,0,2,0,15,1,0.0,0.0,3
4,20,35,0,0,1,0,12,2,0.25,0.0,3
3,15,21,0,0,0,0,9,1,0.0,0.0,1
2,5,8,0,0,0,0,6,1,0.0,0.0,0
1,4,4,0,0,0,0,3,1,0.0,0.0,0
1,10,10,0,0,0,0,3,1,0.0,0.0,0
2,9,12,0,0,0,0,6,2,0.5,0.0,1
3,11,30,0,0,0,1,9,3,0.6666666666666666,0.0,0
7,20,61,2,0,0,1,21,6,0.7142857142857143,0.0,0
6,17,44,0,1,0,0,18,3,0.3333333333333333,0.0,2
5,17,44,0,1,0,2,15,1,0.0,0.0,1
4,21,36,0,0,1,1,12,3,0.5,0.0,2
3,21,23,1,0,0,0,9,3,0.6666666666666666,0.0,2
2,10,15,0,0,0,0,6,2,1.0,0.0,0
1,4,4,0,0,0,0,3,1,0.0,0.0,0
1,12,12,0,0,1,0,3,1,0.0,0.0,0
2,13,23,0,1,0,0,6,2,1.5,0.0,0
3,14,27,0,1,0,1,9,1,0.0,0.0,3
4,15,32,1,0,0,0,12,1,0.0,0.0,1
5,23,45,0,0,1,2,15,3,0.4,0.0,3
6,25,41,0,0,1,0,18,3,0.3333333333333333,0.0,2
7,24,64,1,1,0,1,21,6,0.7142857142857143,0.0,5
7,29,59,0,1,0,1,21,5,0.5714285714285714,0.0,4
6,19,45,0,1,0,1,18,3,0.3333333333333333,0.0,1
5,18,43,0,0,1,1,15,1,0.0,0.0,1
4,21,33,0,0,2,0,12,3,0.5,0.0,2
3,10,22,0,0,0,0,9,2,0.3333333333333333,0.0,2
2,14,18,1,0,0,0,6,2,0.5,0.0,0
1,9,9,0,0,0,0,3,1,1.0,0.0,0
1,7,7,0,0,0,0,3,1,1.0,0.0,0
2,7,7,0,0,0,0,6,2,1.0,0.0,1
3,15,17,0,0,0,1,9,2,0.3333333333333333,0.0,2
4,23,40,0,1,0,0,12,2,0.25,0.0,3
5,18,32,0,1,0,0,15,3,0.4,0.0,1
6,25,59,0,1,2,1,18,6,1.1666666666666667,0.0,3
7,36,59,0,0,1,1,21,7,1.0,0.0,4
7,38,64,1,0,1,1,21,3,0.2857142857142857,0.0,7
6,23,63,1,2,0,1,18,2,0.16666666666666666,0.0,2
5,15,47,1,1,0,0,15,3,0.4,0.0,2
4,15,24,0,0,1,0,12,3,0.5,0.0,0
3,17,25,0,0,0,0,9,2,0.3333333333333333,0.0,2
2,5,7,0,0,0,0,6,2,0.5,0.0,0
1,2,2,0,0,0,0,3,1,1.0,0.0,0
1,14,14,1,0,0,0,3,1,1.0,0.0,0
2,11,16,0,0,0,1,6,2,0.5,0.0,1
3,23,28,0,0,1,1,9,3,0.6666666666666666,0.0,1
4,12,24,0,0,0,0,12,2,0.25,0.0,1
5,27,49,0,1,0,1,15,3,0.4,0.0,3
6,17,35,0,0,1,0,18,3,0.3333333333333333,0.0,0
7,21,46,0,0,0,1,21,6,0.7142857142857143,0.0,1
